S.No,From Date,To Date,PM2.5 (ug/m3),Ozone (ug/m3),SO2 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),CO (mg/m3)
739,09-Jan-2019 - 00:00,10-Jan-2019 - 00:00,,,,,,
740,10-Jan-2019 - 00:00,11-Jan-2019 - 00:00,,,,,,
741,11-Jan-2019 - 00:00,12-Jan-2019 - 00:00,,,,,,
742,12-Jan-2019 - 00:00,13-Jan-2019 - 00:00,,,,,,
743,13-Jan-2019 - 00:00,14-Jan-2019 - 00:00,,,,,,
744,14-Jan-2019 - 00:00,15-Jan-2019 - 00:00,,,,,,
745,15-Jan-2019 - 00:00,16-Jan-2019 - 00:00,,,,,,
746,16-Jan-2019 - 00:00,17-Jan-2019 - 00:00,,,,,,
747,17-Jan-2019 - 00:00,18-Jan-2019 - 00:00,,,,,,
748,18-Jan-2019 - 00:00,19-Jan-2019 - 00:00,,,,,,
749,19-Jan-2019 - 00:00,20-Jan-2019 - 00:00,,,,,,
750,20-Jan-2019 - 00:00,21-Jan-2019 - 00:00,,,,,,
751,21-Jan-2019 - 00:00,22-Jan-2019 - 00:00,,,,,,
752,22-Jan-2019 - 00:00,23-Jan-2019 - 00:00,,,,,,
753,23-Jan-2019 - 00:00,24-Jan-2019 - 00:00,,,,,,
754,24-Jan-2019 - 00:00,25-Jan-2019 - 00:00,,,,,,
755,25-Jan-2019 - 00:00,26-Jan-2019 - 00:00,,,,,,
756,26-Jan-2019 - 00:00,27-Jan-2019 - 00:00,,,,,,
757,27-Jan-2019 - 00:00,28-Jan-2019 - 00:00,,,,,,
758,28-Jan-2019 - 00:00,29-Jan-2019 - 00:00,,,,,,
759,29-Jan-2019 - 00:00,30-Jan-2019 - 00:00,,,,,,
760,30-Jan-2019 - 00:00,31-Jan-2019 - 00:00,,,,,,
761,31-Jan-2019 - 00:00,01-Feb-2019 - 00:00,,,,,,
762,01-Feb-2019 - 00:00,02-Feb-2019 - 00:00,,,,,,
763,02-Feb-2019 - 00:00,03-Feb-2019 - 00:00,,,,,,
764,03-Feb-2019 - 00:00,04-Feb-2019 - 00:00,,,,,,
765,04-Feb-2019 - 00:00,05-Feb-2019 - 00:00,,,,,,
766,05-Feb-2019 - 00:00,06-Feb-2019 - 00:00,,,,,,
767,06-Feb-2019 - 00:00,07-Feb-2019 - 00:00,,,,,,
768,07-Feb-2019 - 00:00,08-Feb-2019 - 00:00,,,,,,
769,08-Feb-2019 - 00:00,09-Feb-2019 - 00:00,,,,,,
770,09-Feb-2019 - 00:00,10-Feb-2019 - 00:00,,,,,,
771,10-Feb-2019 - 00:00,11-Feb-2019 - 00:00,,,,,,
772,11-Feb-2019 - 00:00,12-Feb-2019 - 00:00,,,,,,
773,12-Feb-2019 - 00:00,13-Feb-2019 - 00:00,,,,,,
774,13-Feb-2019 - 00:00,14-Feb-2019 - 00:00,,,,,,
775,14-Feb-2019 - 00:00,15-Feb-2019 - 00:00,,,,,,
776,15-Feb-2019 - 00:00,16-Feb-2019 - 00:00,,,,,,
777,16-Feb-2019 - 00:00,17-Feb-2019 - 00:00,,,,,,
778,17-Feb-2019 - 00:00,18-Feb-2019 - 00:00,,,,,,
779,18-Feb-2019 - 00:00,19-Feb-2019 - 00:00,,,,,,
780,19-Feb-2019 - 00:00,20-Feb-2019 - 00:00,,,,,,
781,20-Feb-2019 - 00:00,21-Feb-2019 - 00:00,,,,,,
782,21-Feb-2019 - 00:00,22-Feb-2019 - 00:00,,,,,,
783,22-Feb-2019 - 00:00,23-Feb-2019 - 00:00,,,,,,
784,23-Feb-2019 - 00:00,24-Feb-2019 - 00:00,,,,,,
785,24-Feb-2019 - 00:00,25-Feb-2019 - 00:00,,,,,,
786,25-Feb-2019 - 00:00,26-Feb-2019 - 00:00,,,,,,
787,26-Feb-2019 - 00:00,27-Feb-2019 - 00:00,,,,,,
788,27-Feb-2019 - 00:00,28-Feb-2019 - 00:00,,,,,,
789,28-Feb-2019 - 00:00,01-Mar-2019 - 00:00,,,,,,
790,01-Mar-2019 - 00:00,02-Mar-2019 - 00:00,,,,,,
791,02-Mar-2019 - 00:00,03-Mar-2019 - 00:00,,,,,,
792,03-Mar-2019 - 00:00,04-Mar-2019 - 00:00,,,,,,
793,04-Mar-2019 - 00:00,05-Mar-2019 - 00:00,,,,,,
794,05-Mar-2019 - 00:00,06-Mar-2019 - 00:00,,,,,,
795,06-Mar-2019 - 00:00,07-Mar-2019 - 00:00,,,,,,
796,07-Mar-2019 - 00:00,08-Mar-2019 - 00:00,,,,,,
797,08-Mar-2019 - 00:00,09-Mar-2019 - 00:00,,,,,,
798,09-Mar-2019 - 00:00,10-Mar-2019 - 00:00,,,,,,
799,10-Mar-2019 - 00:00,11-Mar-2019 - 00:00,,,,,,
,,,,,,,,
801,12-Mar-2019 - 00:00,13-Mar-2019 - 00:00,,,,,,
802,13-Mar-2019 - 00:00,14-Mar-2019 - 00:00,,,,,,
803,14-Mar-2019 - 00:00,15-Mar-2019 - 00:00,,,,,,
804,15-Mar-2019 - 00:00,16-Mar-2019 - 00:00,,,,,,
805,16-Mar-2019 - 00:00,17-Mar-2019 - 00:00,,,,,,
806,17-Mar-2019 - 00:00,18-Mar-2019 - 00:00,,,,,,
807,18-Mar-2019 - 00:00,19-Mar-2019 - 00:00,,,,,,
808,19-Mar-2019 - 00:00,20-Mar-2019 - 00:00,,,,,,
809,20-Mar-2019 - 00:00,21-Mar-2019 - 00:00,,,,,,
810,21-Mar-2019 - 00:00,22-Mar-2019 - 00:00,,,,,,
811,22-Mar-2019 - 00:00,23-Mar-2019 - 00:00,,,,,,
812,23-Mar-2019 - 00:00,24-Mar-2019 - 00:00,,,,,,
813,24-Mar-2019 - 00:00,25-Mar-2019 - 00:00,,,,,,
814,25-Mar-2019 - 00:00,26-Mar-2019 - 00:00,,,,,,
815,26-Mar-2019 - 00:00,27-Mar-2019 - 00:00,,,,,,
816,27-Mar-2019 - 00:00,28-Mar-2019 - 00:00,,,,,,
817,28-Mar-2019 - 00:00,29-Mar-2019 - 00:00,,,,,,
818,29-Mar-2019 - 00:00,30-Mar-2019 - 00:00,,,,,,
819,30-Mar-2019 - 00:00,31-Mar-2019 - 00:00,,,,,,
820,31-Mar-2019 - 00:00,01-Apr-2019 - 00:00,,,,,,
821,01-Apr-2019 - 00:00,02-Apr-2019 - 00:00,,,,,,
822,02-Apr-2019 - 00:00,03-Apr-2019 - 00:00,,,,,,
823,03-Apr-2019 - 00:00,04-Apr-2019 - 00:00,,,,,,
824,04-Apr-2019 - 00:00,05-Apr-2019 - 00:00,,,,,,
825,05-Apr-2019 - 00:00,06-Apr-2019 - 00:00,,,,,,
826,06-Apr-2019 - 00:00,07-Apr-2019 - 00:00,,,,,,
827,07-Apr-2019 - 00:00,08-Apr-2019 - 00:00,,,,,,
828,08-Apr-2019 - 00:00,09-Apr-2019 - 00:00,,,,,,
829,09-Apr-2019 - 00:00,10-Apr-2019 - 00:00,,,,,,
830,10-Apr-2019 - 00:00,11-Apr-2019 - 00:00,,,,,,
831,11-Apr-2019 - 00:00,12-Apr-2019 - 00:00,,,,,,
832,12-Apr-2019 - 00:00,13-Apr-2019 - 00:00,,,,,,
833,13-Apr-2019 - 00:00,14-Apr-2019 - 00:00,,,,,,
834,14-Apr-2019 - 00:00,15-Apr-2019 - 00:00,,,,,,
835,15-Apr-2019 - 00:00,16-Apr-2019 - 00:00,,,,,,
836,16-Apr-2019 - 00:00,17-Apr-2019 - 00:00,,,,,,
837,17-Apr-2019 - 00:00,18-Apr-2019 - 00:00,,,,,,
838,18-Apr-2019 - 00:00,19-Apr-2019 - 00:00,,,,,,
839,19-Apr-2019 - 00:00,20-Apr-2019 - 00:00,,,,,,
840,20-Apr-2019 - 00:00,21-Apr-2019 - 00:00,,,,,,
841,21-Apr-2019 - 00:00,22-Apr-2019 - 00:00,,,,,,
842,22-Apr-2019 - 00:00,23-Apr-2019 - 00:00,,,,,,
843,23-Apr-2019 - 00:00,24-Apr-2019 - 00:00,,,,,,
844,24-Apr-2019 - 00:00,25-Apr-2019 - 00:00,,,,,,
845,25-Apr-2019 - 00:00,26-Apr-2019 - 00:00,,,,,,
846,26-Apr-2019 - 00:00,27-Apr-2019 - 00:00,,,,,,
847,27-Apr-2019 - 00:00,28-Apr-2019 - 00:00,,,,,,
848,28-Apr-2019 - 00:00,29-Apr-2019 - 00:00,,,,,,
849,29-Apr-2019 - 00:00,30-Apr-2019 - 00:00,,,,,,
850,30-Apr-2019 - 00:00,01-May-2019 - 00:00,,,,,,
851,01-May-2019 - 00:00,02-May-2019 - 00:00,,,,,,
852,02-May-2019 - 00:00,03-May-2019 - 00:00,,,,,,
853,03-May-2019 - 00:00,04-May-2019 - 00:00,,,,,,
854,04-May-2019 - 00:00,05-May-2019 - 00:00,,,,,,
855,05-May-2019 - 00:00,06-May-2019 - 00:00,,,,,,
856,06-May-2019 - 00:00,07-May-2019 - 00:00,,,,,,
857,07-May-2019 - 00:00,08-May-2019 - 00:00,68.61,46.4,8.85,134.78,36.86,0.53
858,08-May-2019 - 00:00,09-May-2019 - 00:00,64.07,29.49,3.48,129.22,40.12,0.55
859,09-May-2019 - 00:00,10-May-2019 - 00:00,61.25,30.55,1.41,129.96,34.66,0.49
860,10-May-2019 - 00:00,11-May-2019 - 00:00,61.85,35.68,1.43,126.7,30.67,0.48
861,11-May-2019 - 00:00,12-May-2019 - 00:00,55.84,32.65,1.28,115.55,29.61,0.45
862,12-May-2019 - 00:00,13-May-2019 - 00:00,49.66,30.35,1.64,99.68,23.24,0.39
863,13-May-2019 - 00:00,14-May-2019 - 00:00,43.22,34.32,1.77,96.0,23.87,0.4
864,14-May-2019 - 00:00,15-May-2019 - 00:00,40.75,44.72,11.22,80.17,31.41,0.46
865,15-May-2019 - 00:00,16-May-2019 - 00:00,33.93,29.71,11.34,98.26,35.46,0.48
866,16-May-2019 - 00:00,17-May-2019 - 00:00,37.04,39.57,11.85,98.21,36.86,0.51
867,17-May-2019 - 00:00,18-May-2019 - 00:00,33.37,30.43,1.51,96.95,26.53,0.43
868,18-May-2019 - 00:00,19-May-2019 - 00:00,36.04,26.99,1.47,100.14,22.97,0.39
869,19-May-2019 - 00:00,20-May-2019 - 00:00,36.78,37.18,2.02,97.64,20.53,0.41
870,20-May-2019 - 00:00,21-May-2019 - 00:00,36.64,25.06,1.53,97.36,22.73,0.44
871,21-May-2019 - 00:00,22-May-2019 - 00:00,30.98,20.55,2.04,88.65,27.1,0.4
872,22-May-2019 - 00:00,23-May-2019 - 00:00,29.79,24.17,3.22,89.69,25.02,0.39
873,23-May-2019 - 00:00,24-May-2019 - 00:00,26.8,32.77,12.37,82.74,18.99,0.33
874,24-May-2019 - 00:00,25-May-2019 - 00:00,23.49,22.28,10.52,87.54,30.3,0.36
875,25-May-2019 - 00:00,26-May-2019 - 00:00,23.54,24.71,7.53,75.32,27.9,0.41
876,26-May-2019 - 00:00,27-May-2019 - 00:00,34.41,24.05,6.84,89.18,28.9,0.42
877,27-May-2019 - 00:00,28-May-2019 - 00:00,40.07,24.4,4.17,105.05,25.48,0.42
878,28-May-2019 - 00:00,29-May-2019 - 00:00,31.43,27.62,4.98,86.24,25.06,0.41
879,29-May-2019 - 00:00,30-May-2019 - 00:00,35.07,35.82,9.69,90.33,27.19,0.43
880,30-May-2019 - 00:00,31-May-2019 - 00:00,36.66,27.28,8.75,89.88,24.21,0.37
881,31-May-2019 - 00:00,01-Jun-2019 - 00:00,25.52,24.88,10.63,76.69,22.24,0.35
882,01-Jun-2019 - 00:00,02-Jun-2019 - 00:00,31.27,35.41,18.57,84.46,31.04,0.43
883,02-Jun-2019 - 00:00,03-Jun-2019 - 00:00,21.54,30.14,6.38,64.46,20.46,0.35
884,03-Jun-2019 - 00:00,04-Jun-2019 - 00:00,35.24,48.95,18.62,75.52,33.94,0.47
885,04-Jun-2019 - 00:00,05-Jun-2019 - 00:00,33.4,24.44,12.98,82.82,31.79,0.41
886,05-Jun-2019 - 00:00,06-Jun-2019 - 00:00,27.5,22.3,6.96,65.22,25.93,0.42
887,06-Jun-2019 - 00:00,07-Jun-2019 - 00:00,17.84,35.22,3.47,38.35,12.28,0.33
888,07-Jun-2019 - 00:00,08-Jun-2019 - 00:00,15.84,41.21,3.75,33.15,12.51,0.35
889,08-Jun-2019 - 00:00,09-Jun-2019 - 00:00,12.87,39.67,3.63,28.1,10.66,0.29
890,09-Jun-2019 - 00:00,10-Jun-2019 - 00:00,32.31,33.92,9.17,69.57,24.63,0.36
891,10-Jun-2019 - 00:00,11-Jun-2019 - 00:00,27.98,31.34,2.04,72.03,17.73,0.36
892,11-Jun-2019 - 00:00,12-Jun-2019 - 00:00,27.86,36.17,3.31,66.02,15.52,0.38
893,12-Jun-2019 - 00:00,13-Jun-2019 - 00:00,27.26,32.15,2.05,70.72,14.11,0.34
894,13-Jun-2019 - 00:00,14-Jun-2019 - 00:00,41.78,68.04,16.11,86.21,43.3,0.53
895,14-Jun-2019 - 00:00,15-Jun-2019 - 00:00,43.24,67.74,2.49,96.26,34.6,0.5
896,15-Jun-2019 - 00:00,16-Jun-2019 - 00:00,32.83,45.63,6.23,79.96,30.0,0.42
897,16-Jun-2019 - 00:00,17-Jun-2019 - 00:00,28.88,52.35,11.58,69.45,28.87,0.38
898,17-Jun-2019 - 00:00,18-Jun-2019 - 00:00,42.26,42.2,10.32,112.02,42.06,0.56
899,18-Jun-2019 - 00:00,19-Jun-2019 - 00:00,44.35,33.18,4.45,87.73,27.57,0.6
,,,,,,,,
901,20-Jun-2019 - 00:00,21-Jun-2019 - 00:00,38.0,31.34,8.34,81.36,29.17,0.45
902,21-Jun-2019 - 00:00,22-Jun-2019 - 00:00,17.43,31.43,3.77,36.79,16.57,0.32
903,22-Jun-2019 - 00:00,23-Jun-2019 - 00:00,21.72,34.72,8.59,47.93,19.79,0.42
904,23-Jun-2019 - 00:00,24-Jun-2019 - 00:00,16.28,30.06,5.85,40.44,15.11,0.29
905,24-Jun-2019 - 00:00,25-Jun-2019 - 00:00,25.28,29.93,10.83,64.3,27.92,0.39
906,25-Jun-2019 - 00:00,26-Jun-2019 - 00:00,26.51,18.14,9.48,73.06,29.4,0.35
907,26-Jun-2019 - 00:00,27-Jun-2019 - 00:00,23.33,22.42,16.85,63.1,26.98,0.33
908,27-Jun-2019 - 00:00,28-Jun-2019 - 00:00,27.09,23.16,16.49,68.38,30.17,0.38
909,28-Jun-2019 - 00:00,29-Jun-2019 - 00:00,35.36,43.66,17.87,72.33,38.07,0.5
910,29-Jun-2019 - 00:00,30-Jun-2019 - 00:00,44.65,41.17,3.29,79.82,36.58,0.58
911,30-Jun-2019 - 00:00,01-Jul-2019 - 00:00,35.39,11.82,6.79,73.02,43.39,0.7
912,01-Jul-2019 - 00:00,02-Jul-2019 - 00:00,19.87,34.14,2.91,39.54,14.42,0.29
913,02-Jul-2019 - 00:00,03-Jul-2019 - 00:00,16.59,40.62,3.92,28.92,14.44,0.35
914,03-Jul-2019 - 00:00,04-Jul-2019 - 00:00,28.62,41.43,12.13,54.2,33.69,0.44
915,04-Jul-2019 - 00:00,05-Jul-2019 - 00:00,38.54,31.9,12.74,74.84,45.05,0.5
916,05-Jul-2019 - 00:00,06-Jul-2019 - 00:00,28.82,35.78,5.65,54.93,19.49,0.33
917,06-Jul-2019 - 00:00,07-Jul-2019 - 00:00,51.98,19.38,11.41,93.85,52.81,0.96
918,07-Jul-2019 - 00:00,08-Jul-2019 - 00:00,32.9,7.86,10.79,77.35,29.8,0.3
919,08-Jul-2019 - 00:00,09-Jul-2019 - 00:00,44.9,20.76,7.05,75.79,35.24,0.39
920,09-Jul-2019 - 00:00,10-Jul-2019 - 00:00,31.95,21.05,8.04,84.06,34.03,0.38
921,10-Jul-2019 - 00:00,11-Jul-2019 - 00:00,34.91,16.8,13.12,80.27,40.89,0.5
922,11-Jul-2019 - 00:00,12-Jul-2019 - 00:00,39.11,13.24,8.03,87.33,36.79,0.44
923,12-Jul-2019 - 00:00,13-Jul-2019 - 00:00,36.97,16.11,6.7,83.03,38.73,0.46
924,13-Jul-2019 - 00:00,14-Jul-2019 - 00:00,42.31,25.31,8.88,94.16,40.7,0.47
925,14-Jul-2019 - 00:00,15-Jul-2019 - 00:00,38.95,36.88,13.76,86.56,36.29,0.39
926,15-Jul-2019 - 00:00,16-Jul-2019 - 00:00,47.43,28.32,19.95,100.66,45.6,0.5
927,16-Jul-2019 - 00:00,17-Jul-2019 - 00:00,49.49,25.58,18.83,107.05,49.22,0.73
928,17-Jul-2019 - 00:00,18-Jul-2019 - 00:00,58.56,31.15,16.03,101.59,33.44,0.44
929,18-Jul-2019 - 00:00,19-Jul-2019 - 00:00,35.84,24.88,12.07,68.34,23.76,0.32
930,19-Jul-2019 - 00:00,20-Jul-2019 - 00:00,19.55,30.12,13.76,40.2,14.88,0.28
931,20-Jul-2019 - 00:00,21-Jul-2019 - 00:00,28.31,23.8,13.84,57.33,22.16,0.33
932,21-Jul-2019 - 00:00,22-Jul-2019 - 00:00,28.2,23.88,15.42,56.58,21.52,0.3
933,22-Jul-2019 - 00:00,23-Jul-2019 - 00:00,21.9,13.09,15.79,58.11,24.85,0.31
934,23-Jul-2019 - 00:00,24-Jul-2019 - 00:00,18.55,12.45,16.5,50.63,22.78,0.3
935,24-Jul-2019 - 00:00,25-Jul-2019 - 00:00,21.1,18.15,20.08,55.65,28.98,0.35
936,25-Jul-2019 - 00:00,26-Jul-2019 - 00:00,49.44,27.67,24.27,87.67,53.24,0.56
937,26-Jul-2019 - 00:00,27-Jul-2019 - 00:00,37.48,18.59,9.88,63.69,37.81,0.42
938,27-Jul-2019 - 00:00,28-Jul-2019 - 00:00,27.56,17.64,12.57,52.51,31.93,0.4
939,28-Jul-2019 - 00:00,29-Jul-2019 - 00:00,8.67,17.52,6.86,22.62,10.83,0.24
940,29-Jul-2019 - 00:00,30-Jul-2019 - 00:00,9.47,18.63,9.13,31.69,19.33,0.32
941,30-Jul-2019 - 00:00,31-Jul-2019 - 00:00,25.51,14.1,10.68,58.67,28.83,0.35
942,31-Jul-2019 - 00:00,01-Aug-2019 - 00:00,29.81,16.15,16.18,71.0,39.14,0.42
943,01-Aug-2019 - 00:00,02-Aug-2019 - 00:00,30.94,27.9,17.14,61.88,31.51,0.35
944,02-Aug-2019 - 00:00,03-Aug-2019 - 00:00,32.88,18.21,13.23,44.85,15.08,0.3
945,03-Aug-2019 - 00:00,04-Aug-2019 - 00:00,25.52,15.48,7.01,50.81,46.71,0.41
946,04-Aug-2019 - 00:00,05-Aug-2019 - 00:00,45.52,15.22,8.31,98.4,48.09,0.54
947,05-Aug-2019 - 00:00,06-Aug-2019 - 00:00,36.07,20.56,8.46,74.81,30.56,0.44
948,06-Aug-2019 - 00:00,07-Aug-2019 - 00:00,22.96,18.96,7.76,49.22,24.23,0.28
949,07-Aug-2019 - 00:00,08-Aug-2019 - 00:00,6.31,26.43,7.26,14.32,11.95,0.27
950,08-Aug-2019 - 00:00,09-Aug-2019 - 00:00,21.38,10.3,8.6,40.63,27.52,0.41
951,09-Aug-2019 - 00:00,10-Aug-2019 - 00:00,31.07,14.81,9.47,70.21,34.8,0.42
952,10-Aug-2019 - 00:00,11-Aug-2019 - 00:00,40.28,15.31,9.58,87.54,43.61,0.78
953,11-Aug-2019 - 00:00,12-Aug-2019 - 00:00,45.0,17.94,7.71,89.42,40.5,0.56
954,12-Aug-2019 - 00:00,13-Aug-2019 - 00:00,32.71,9.66,6.22,57.52,23.33,0.44
955,13-Aug-2019 - 00:00,14-Aug-2019 - 00:00,22.45,16.05,6.63,33.64,20.23,0.39
956,14-Aug-2019 - 00:00,15-Aug-2019 - 00:00,36.81,11.55,6.31,68.22,27.39,0.42
957,15-Aug-2019 - 00:00,16-Aug-2019 - 00:00,30.75,11.82,6.38,53.61,29.8,0.42
958,16-Aug-2019 - 00:00,17-Aug-2019 - 00:00,42.57,6.63,5.79,77.32,45.18,0.58
959,17-Aug-2019 - 00:00,18-Aug-2019 - 00:00,43.05,6.07,6.45,76.27,48.69,0.93
960,18-Aug-2019 - 00:00,19-Aug-2019 - 00:00,28.35,16.71,6.96,43.28,27.8,0.35
961,19-Aug-2019 - 00:00,20-Aug-2019 - 00:00,28.1,12.91,10.53,48.54,27.51,0.36
962,20-Aug-2019 - 00:00,21-Aug-2019 - 00:00,36.16,9.79,7.06,62.66,32.46,0.45
963,21-Aug-2019 - 00:00,22-Aug-2019 - 00:00,36.54,13.73,8.93,69.93,27.6,0.37
964,22-Aug-2019 - 00:00,23-Aug-2019 - 00:00,32.91,14.74,9.59,69.5,32.61,0.41
965,23-Aug-2019 - 00:00,24-Aug-2019 - 00:00,24.73,12.36,9.3,42.59,27.03,0.35
966,24-Aug-2019 - 00:00,25-Aug-2019 - 00:00,22.98,8.47,7.46,46.51,33.82,0.36
967,25-Aug-2019 - 00:00,26-Aug-2019 - 00:00,15.53,21.75,10.0,26.77,18.42,0.26
968,26-Aug-2019 - 00:00,27-Aug-2019 - 00:00,15.28,21.69,10.51,26.91,26.25,0.36
969,27-Aug-2019 - 00:00,28-Aug-2019 - 00:00,20.0,18.69,8.67,39.22,30.56,0.5
970,28-Aug-2019 - 00:00,29-Aug-2019 - 00:00,29.02,19.47,7.78,52.72,31.64,0.42
971,29-Aug-2019 - 00:00,30-Aug-2019 - 00:00,14.1,13.12,9.56,30.28,29.46,0.43
972,30-Aug-2019 - 00:00,31-Aug-2019 - 00:00,22.12,13.49,9.98,44.67,26.17,0.38
973,31-Aug-2019 - 00:00,01-Sep-2019 - 00:00,23.73,16.39,9.99,51.55,27.39,0.37
974,01-Sep-2019 - 00:00,02-Sep-2019 - 00:00,34.21,16.18,9.47,74.52,35.14,0.4
975,02-Sep-2019 - 00:00,03-Sep-2019 - 00:00,18.69,11.55,9.34,39.13,29.36,0.39
976,03-Sep-2019 - 00:00,04-Sep-2019 - 00:00,12.29,9.72,9.43,21.73,23.17,0.28
977,04-Sep-2019 - 00:00,05-Sep-2019 - 00:00,9.31,10.93,8.64,20.09,12.85,0.28
978,05-Sep-2019 - 00:00,06-Sep-2019 - 00:00,8.42,13.59,8.98,22.42,11.94,0.29
979,06-Sep-2019 - 00:00,07-Sep-2019 - 00:00,7.79,19.37,9.24,25.41,10.43,0.24
980,07-Sep-2019 - 00:00,08-Sep-2019 - 00:00,10.86,13.28,9.05,27.09,15.32,0.32
981,08-Sep-2019 - 00:00,09-Sep-2019 - 00:00,22.29,7.01,9.36,41.98,32.48,0.45
982,09-Sep-2019 - 00:00,10-Sep-2019 - 00:00,30.43,9.25,9.34,57.17,46.56,0.38
983,10-Sep-2019 - 00:00,11-Sep-2019 - 00:00,32.98,10.99,9.71,68.52,37.47,0.38
984,11-Sep-2019 - 00:00,12-Sep-2019 - 00:00,32.6,5.82,10.6,65.79,63.91,0.68
985,12-Sep-2019 - 00:00,13-Sep-2019 - 00:00,42.5,3.95,13.8,75.95,49.74,0.51
986,13-Sep-2019 - 00:00,14-Sep-2019 - 00:00,33.63,6.52,12.05,67.64,28.96,0.38
987,14-Sep-2019 - 00:00,15-Sep-2019 - 00:00,38.56,13.07,14.08,84.75,33.02,0.41
988,15-Sep-2019 - 00:00,16-Sep-2019 - 00:00,37.72,21.22,17.51,86.68,29.99,0.32
989,16-Sep-2019 - 00:00,17-Sep-2019 - 00:00,38.19,13.53,14.82,78.04,33.84,0.41
990,17-Sep-2019 - 00:00,18-Sep-2019 - 00:00,22.31,11.41,12.31,50.99,15.64,0.27
991,18-Sep-2019 - 00:00,19-Sep-2019 - 00:00,14.25,14.36,9.53,33.4,13.35,0.32
992,19-Sep-2019 - 00:00,20-Sep-2019 - 00:00,14.07,9.79,11.22,32.06,18.76,0.4
993,20-Sep-2019 - 00:00,21-Sep-2019 - 00:00,32.76,13.23,19.77,72.43,38.41,0.58
994,21-Sep-2019 - 00:00,22-Sep-2019 - 00:00,42.97,9.03,15.48,89.88,39.8,0.65
995,22-Sep-2019 - 00:00,23-Sep-2019 - 00:00,33.23,18.77,12.69,59.81,24.09,0.41
996,23-Sep-2019 - 00:00,24-Sep-2019 - 00:00,16.14,19.87,10.92,39.09,14.14,0.35
997,24-Sep-2019 - 00:00,25-Sep-2019 - 00:00,9.55,10.72,10.44,27.13,13.0,0.29
998,25-Sep-2019 - 00:00,26-Sep-2019 - 00:00,16.27,10.33,10.68,28.92,20.81,0.46
999,26-Sep-2019 - 00:00,27-Sep-2019 - 00:00,25.05,15.05,10.54,40.84,26.38,0.48
,,,,,,,,
1001,28-Sep-2019 - 00:00,29-Sep-2019 - 00:00,27.11,13.22,12.16,50.13,29.83,0.47
1002,29-Sep-2019 - 00:00,30-Sep-2019 - 00:00,23.19,15.31,11.69,40.75,24.76,0.42
1003,30-Sep-2019 - 00:00,01-Oct-2019 - 00:00,29.38,13.16,18.9,56.74,36.74,0.61
1004,01-Oct-2019 - 00:00,02-Oct-2019 - 00:00,49.09,15.86,15.57,101.0,44.8,0.65
1005,02-Oct-2019 - 00:00,03-Oct-2019 - 00:00,61.19,29.9,17.87,109.38,36.39,0.53
1006,03-Oct-2019 - 00:00,04-Oct-2019 - 00:00,51.27,21.83,15.74,85.6,38.11,0.62
1007,04-Oct-2019 - 00:00,05-Oct-2019 - 00:00,47.27,26.56,20.22,83.58,38.91,0.57
1008,05-Oct-2019 - 00:00,06-Oct-2019 - 00:00,54.43,20.57,15.68,98.12,50.19,0.77
1009,06-Oct-2019 - 00:00,07-Oct-2019 - 00:00,52.4,28.85,12.69,86.21,40.34,0.56
1010,07-Oct-2019 - 00:00,08-Oct-2019 - 00:00,39.68,30.37,10.85,70.24,29.61,0.58
1011,08-Oct-2019 - 00:00,09-Oct-2019 - 00:00,31.87,25.95,10.99,54.48,23.14,0.56
1012,09-Oct-2019 - 00:00,10-Oct-2019 - 00:00,13.78,23.02,10.98,23.14,17.26,0.28
1013,10-Oct-2019 - 00:00,11-Oct-2019 - 00:00,21.37,19.29,13.41,40.24,23.36,0.53
1014,11-Oct-2019 - 00:00,12-Oct-2019 - 00:00,42.41,29.53,14.36,80.21,29.09,0.71
1015,12-Oct-2019 - 00:00,13-Oct-2019 - 00:00,55.77,37.38,13.12,100.52,37.71,0.65
1016,13-Oct-2019 - 00:00,14-Oct-2019 - 00:00,68.93,45.66,17.48,121.25,30.83,0.46
1017,14-Oct-2019 - 00:00,15-Oct-2019 - 00:00,65.61,60.36,20.67,117.05,38.11,0.5
1018,15-Oct-2019 - 00:00,16-Oct-2019 - 00:00,69.29,54.52,19.15,126.0,42.68,0.52
1019,16-Oct-2019 - 00:00,17-Oct-2019 - 00:00,68.07,39.61,17.08,118.98,41.25,0.6
1020,17-Oct-2019 - 00:00,18-Oct-2019 - 00:00,78.49,24.6,24.24,153.48,54.77,1.11
1021,18-Oct-2019 - 00:00,19-Oct-2019 - 00:00,86.28,38.11,33.65,143.5,44.65,0.76
1022,19-Oct-2019 - 00:00,20-Oct-2019 - 00:00,64.53,42.23,13.75,115.11,37.76,0.65
1023,20-Oct-2019 - 00:00,21-Oct-2019 - 00:00,73.01,52.27,16.13,119.17,32.66,0.52
1024,21-Oct-2019 - 00:00,22-Oct-2019 - 00:00,92.57,52.37,22.61,146.64,36.05,0.56
1025,22-Oct-2019 - 00:00,23-Oct-2019 - 00:00,72.8,41.64,26.88,122.75,45.78,0.69
1026,23-Oct-2019 - 00:00,24-Oct-2019 - 00:00,96.98,39.88,20.87,161.2,44.72,0.65
1027,24-Oct-2019 - 00:00,25-Oct-2019 - 00:00,34.51,46.75,11.41,45.25,15.21,0.32
1028,25-Oct-2019 - 00:00,26-Oct-2019 - 00:00,31.41,26.28,13.44,44.78,21.62,0.34
